LOC;YEAR;TRIAL;SEQ;PLOT;DESIGN;GENERATION;DNAID;REP;BLOC;FL;PH;YLD;ZN;Experimental_Group
PAL;2017;PA17B;204;GSCT17B0204;PCT27:0:0:3>1831-M;S02;1831;1;E;86;127;761.1032326;13.7;PCT27
PAL;2017;PA17B;205;GSCT17B0205;PCT27:0:0:3>2273-M;S02;2273;1;E;88;115;737.5586279;16.9;PCT27
PAL;2017;PA17B;206;GSCT17B0206;PCT27:0:0:3>2371-M;S02;2371;1;E;84;118.8;717.455814;17.4;PCT27
PAL;2017;PA17B;207;GSCT17B0207;PCT27:0:0:3>1855-M;S02;1855;1;E;87;120.8;813.7373023;16.6;PCT27
PAL;2017;PA17B;208;GSCT17B0208;PCT27:0:0:3>1067-M;S02;1067;1;E;87;140.8;597.3082907;15.5;TC
PAL;2017;PA17B;209;GSCT17B0209;PCT27:0:0:3>2563-M;S02;2563;1;E;88;121.8;634.6388372;15;PCT27
PAL;2017;PA17B;210;GSCT17B0210;PCT27:0:0:3>1402-M;S02;1402;1;E;88;125.2;663.3488372;12.8;PCT27
PAL;2017;PA17B;211;GSCT17B0211;PCT27:0:0:3>1564-M;S02;1564;1;E;87;120.4;809.0189767;12.7;PCT27
PAL;2017;PA17B;212;GSCT17B0212;PCT27:0:0:3>2207-M;S02;2207;1;E;84;112.6;722.075;15.5;PCT27
PAL;2017;PA17B;213;GSCT17B0213;L23;LINE;L23;1;E;78;106.4;492.6869767;10.8;SC
PAL;2017;PA17B;214;GSCT17B0214;PCT27:0:0:3>1009-M;S02;1009;1;E;88;117.8;869.952907;11.9;PCT27
PAL;2017;PA17B;215;GSCT17B0215;PCT27:0:0:3>2438-M;S02;2438;1;E;88;117.4;527.8232558;11.8;PCT27
PAL;2017;PA17B;216;GSCT17B0216;PCT27:0:0:3>2129-M;S02;2129;1;E;95;115.4;479.5588372;14.1;PCT27
PAL;2017;PA17B;217;GSCT17B0217;PCT27:0:0:3>1625-M;S02;1625;1;E;80;115.4;555.2230698;13.1;PCT27
PAL;2017;PA17B;218;GSCT17B0218;PCT27:0:0:3>1341-M;S02;1341;1;E;80;112.4;737.3298605;13.5;PCT27
PAL;2017;PA17B;219;GSCT17B0219;PCT27:0:0:3>1541-M;S02;1541;1;E;87;125.4;574.4755349;14;PCT27
PAL;2017;PA17B;220;GSCT17B0220;PCT27:0:0:3>1437-M;S02;1437;1;E;88;111.6;896.8186977;10.2;PCT27
PAL;2017;PA17B;221;GSCT17B0221;PCT27:0:0:3>1134-M;S02;1134;1;E;94;120.4;358.565186;12.6;PCT27
PAL;2017;PA17B;222;GSCT17B0222;PCT27:0:0:3>1150-M;S02;1150;1;E;88;122.2;587.054;8.8;PCT27
PAL;2017;PA17B;223;GSCT17B0223;PCT27:0:0:3>2054-M;S02;2054;1;E;88;131.2;735.3139535;12.6;PCT27
PAL;2017;PA17B;224;GSCT17B0224;PCT27:0:0:3>1940-M;S02;1940;1;E;88;127.8;540.8066977;13.9;PCT27
PAL;2017;PA17B;225;GSCT17B0225;PCT27:0:0:3>1303-M;S02;1303;1;E;88;133.6;875.4567907;11.3;TC
PAL;2017;PA17B;226;GSCT17B0226;PCT27:0:0:3>2291-M;S02;2291;1;E;87;136.2;740.2756977;12.2;PCT27
PAL;2017;PA17B;227;GSCT17B0227;PCT27:0:0:3>2063-M;S02;2063;1;E;80;117.6;737.0417209;13.5;PCT27
PAL;2017;PA17B;228;GSCT17B0228;PCT27:0:0:3>1694-M;S02;1694;1;E;88;129.6;543.5373023;12.3;PCT27
PAL;2017;PA17B;229;GSCT17B0229;PCT27:0:0:3>1417-M;S02;1417;1;E;88;117.4;564.5673023;12.5;PCT27
PAL;2017;PA17B;230;GSCT17B0230;PCT27:0:0:3>1575-M;S02;1575;1;E;88;120.2;626.6105;12.9;PCT27
PAL;2017;PA17B;231;GSCT17B0231;PCT27:0:0:3>1164-M;S02;1164;1;E;93;108;665.9725349;13.6;PCT27
PAL;2017;PA17B;232;GSCT17B0232;PCT27:0:0:3>2569-M;S02;2569;1;E;83;130.8;898.159814;11.7;PCT27
PAL;2017;PA17B;233;GSCT17B0233;PCT27:0:0:3>2452-M;S02;2452;1;E;87;118;685.8923023;12.4;PCT27
PAL;2017;PA17B;234;GSCT17B0234;PCT27:0:0:3>1638-M;S02;1638;1;E;87;131.6;788.4922791;15;PCT27
PAL;2017;PA17B;235;GSCT17B0235;PCT27:0:0:3>2138-M;S02;2138;1;E;83;114.2;532.2140349;15.8;PCT27
PAL;2017;PA17B;236;GSCT17B0236;PCT27:0:0:3>1954-M;S02;1954;1;E;88;120.6;598.7334419;15;PCT27
PAL;2017;PA17B;237;GSCT17B0237;PCT27:0:0:3>1773-M;S02;1773;1;E;87;137;470.505593;13.4;PCT27
PAL;2017;PA17B;238;GSCT17B0238;IR64;LINE;IR64;1;E;88;98.6;1404.297209;12.8;SC
PAL;2017;PA17B;239;GSCT17B0239;PCT27:0:0:3>1079-M;S02;1079;1;E;90;118.4;325.2253488;13.6;PCT27
PAL;2017;PA17B;240;GSCT17B0240;PCT27:0:0:3>1249-M;S02;1249;1;E;89;121.4;730.0697442;13.3;TC
PAL;2017;PA17B;241;GSCT17B0241;PCT27:0:0:3>2238-M;S02;2238;1;E;89;107.8;633.2302326;11.5;PCT27
PAL;2017;PA17B;242;GSCT17B0242;PCT27:0:0:3>1442-M;S02;1442;1;E;89;88.4;429.626814;12.5;PCT27
PAL;2017;PA17B;243;GSCT17B0243;PCT27:0:0:3>1312-M;S02;1312;1;E;89;129;698.4035814;16;TC
PAL;2017;PA17B;244;GSCT17B0244;PCT27:0:0:3>2392-M;S02;2392;1;E;88;122;945.9499535;13;PCT27
PAL;2017;PA17B;245;GSCT17B0245;PCT27:0:0:3>1206-M;S02;1206;1;E;96;120.2;422.3179535;16.4;TC
PAL;2017;PA17B;246;GSCT17B0246;PCT27:0:0:3>1509-M;S02;1509;1;E;92;119.8;468.5848837;13.5;PCT27
PAL;2017;PA17B;247;GSCT17B0247;PCT27:0:0:3>1887-M;S02;1887;1;E;88;129;601.2565349;12.2;PCT27
PAL;2017;PA17B;248;GSCT17B0248;PCT27:0:0:3>1017-M;S02;1017;1;E;92;126.6;516.8449186;14.3;PCT27
PAL;2017;PA17B;249;GSCT17B0249;PCT27:0:0:3>1104-M;S02;1104;1;E;88;119.4;770.3466628;21;TC
PAL;2017;PA17B;250;GSCT17B0250;PCT27:0:0:3>1359-M;S02;1359;1;E;87;120;434.8763023;15.2;PCT27
PAL;2017;PA17B;251;GSCT17B0251;PCT27:0:0:3>1099-M;S02;1099;1;F;90;129;805.6477442;15.2;TC
PAL;2017;PA17B;252;GSCT17B0252;PCT27:0:0:3>2113-M;S02;2113;1;F;96;116.6;491.427186;14.6;PCT27
PAL;2017;PA17B;253;GSCT17B0253;PCT27:0:0:3>1760-M;S02;1760;1;F;88;134.6;440.7732326;12.5;PCT27
PAL;2017;PA17B;254;GSCT17B0254;PCT27:0:0:3>2353-M;S02;2353;1;F;88;126;521.22;15.4;PCT27
PAL;2017;PA17B;255;GSCT17B0255;PCT27:0:0:3>1183-M;S02;1183;1;F;88;132;412.8578372;13.6;TC
PAL;2017;PA17B;256;GSCT17B0256;PCT27:0:0:3>1123-M;S02;1123;1;F;76;126.6;952.4625;11.4;TC
PAL;2017;PA17B;257;GSCT17B0257;PCT27:0:0:3>1375-M;S02;1375;1;F;80;na;427.2712674;13.7;PCT27
PAL;2017;PA17B;258;GSCT17B0258;PCT27:0:0:3>2498-M;S02;2498;1;F;87;111.6;768.4136047;16;PCT27
PAL;2017;PA17B;259;GSCT17B0259;PCT27:0:0:3>2420-M;S02;2420;1;F;80;119;468.1717558;14.6;PCT27
PAL;2017;PA17B;260;GSCT17B0260;PCT27:0:0:3>1927-M;S02;1927;1;F;93;117.8;617.7108953;12.7;PCT27
PAL;2017;PA17B;261;GSCT17B0261;PCT27:0:0:3>1668-M;S02;1668;1;F;88;121;939.603814;11.2;PCT27
PAL;2017;PA17B;262;GSCT17B0262;PCT27:0:0:3>1184-M;S02;1184;1;F;88;118.2;569.8790116;12.5;PCT27
PAL;2017;PA17B;263;GSCT17B0263;L23;LINE;L23;1;F;76;105.8;384.8278372;13.1;SC
PAL;2017;PA17B;264;GSCT17B0264;PCT27:0:0:3>1617-M;S02;1617;1;F;87;125.8;465.2101395;13.8;PCT27
PAL;2017;PA17B;265;GSCT17B0265;PCT27:0:0:3>1387-M;S02;1387;1;F;83;134.2;660.838314;14.3;PCT27
PAL;2017;PA17B;266;GSCT17B0266;PCT27:0:0:3>2176-M;S02;2176;1;F;88;130;746.5322791;17.5;PCT27
PAL;2017;PA17B;267;GSCT17B0267;PCT27:0:0:3>1283-M;S02;1283;1;F;88;133.4;692.4956395;13;PCT27
PAL;2017;PA17B;268;GSCT17B0268;PCT27:0:0:3>1282-M;S02;1282;1;F;88;118;565.9936744;13.5;PCT27
PAL;2017;PA17B;269;GSCT17B0269;PCT27:0:0:3>1489-M;S02;1489;1;F;88;115.4;622.4214884;12.7;PCT27
PAL;2017;PA17B;270;GSCT17B0270;PCT27:0:0:3>1995-M;S02;1995;1;F;92;118;384.5936977;14;PCT27
PAL;2017;PA17B;271;GSCT17B0271;PCT27:0:0:3>1521-M;S02;1521;1;F;87;124;523.2811163;15.2;PCT27
PAL;2017;PA17B;272;GSCT17B0272;PCT27:0:0:3>1045-M;S02;1045;1;F;87;126.8;417.5196279;16.3;TC
PAL;2017;PA17B;273;GSCT17B0273;PCT27:0:0:3>2312-M;S02;2312;1;F;88;115.8;565.9347907;15;PCT27
PAL;2017;PA17B;274;GSCT17B0274;PCT27:0:0:3>2084-M;S02;2084;1;F;88;130;686.3527442;15;PCT27
PAL;2017;PA17B;275;GSCT17B0275;PCT27:0:0:3>1802-M;S02;1802;1;F;88;126;469.7610465;15;PCT27
PAL;2017;PA17B;276;GSCT17B0276;PCT27:0:0:3>1059-M;S02;1059;1;F;90;118;205.2383953;10.7;PCT27
PAL;2017;PA17B;277;GSCT17B0277;PCT27:0:0:3>1336-M;S02;1336;1;F;87;135.2;659.3890233;13.1;PCT27
PAL;2017;PA17B;278;GSCT17B0278;PCT27:0:0:3>2029-M;S02;2029;1;F;87;124.4;644.4282791;17.7;PCT27
PAL;2017;PA17B;279;GSCT17B0279;PCT27:0:0:3>1678-M;S02;1678;1;F;77;118.6;618.6176279;17.6;PCT27
PAL;2017;PA17B;280;GSCT17B0280;PCT27:0:0:3>1149-M;S02;1149;1;F;80;110.4;361.2984302;17.7;PCT27
PAL;2017;PA17B;281;GSCT17B0281;PCT27:0:0:3>1560-M;S02;1560;1;F;80;113.4;810.8487093;18.9;PCT27
PAL;2017;PA17B;282;GSCT17B0282;PCT27:0:0:3>2123-M;S02;2123;1;F;80;113.6;759.6507791;14.1;PCT27
PAL;2017;PA17B;283;GSCT17B0283;PCT27:0:0:3>1132-M;S02;1132;1;F;87;118;539.3297674;15.6;PCT27
PAL;2017;PA17B;284;GSCT17B0284;PCT27:0:0:3>2269-M;S02;2269;1;F;87;104.6;876.4442791;13.7;PCT27
PAL;2017;PA17B;285;GSCT17B0285;PCT27:0:0:3>2369-M;S02;2369;1;F;87;121.2;633.3772674;11.7;PCT27
PAL;2017;PA17B;286;GSCT17B0286;PCT27:0:0:3>1432-M;S02;1432;1;F;87;116;590.3156163;12.7;PCT27
PAL;2017;PA17B;287;GSCT17B0287;PCT27:0:0:3>1200-M;S02;1200;1;F;88;115.6;733.9644535;11.6;PCT27
PAL;2017;PA17B;288;GSCT17B0288;IR64;LINE;IR64;1;F;88;87.4;1421.328837;11.9;SC
PAL;2017;PA17B;289;GSCT17B0289;PCT27:0:0:3>2561-M;S02;2561;1;F;92;114.6;650.4953721;13.1;PCT27
PAL;2017;PA17B;290;GSCT17B0290;PCT27:0:0:3>2191-M;S02;2191;1;F;77;114.4;751.3241512;12.8;TC
PAL;2017;PA17B;291;GSCT17B0291;PCT27:0:0:3>1008-M;S02;1008;1;F;88;125.8;665.5437209;15.4;TC
PAL;2017;PA17B;292;GSCT17B0292;PCT27:0:0:3>1538-M;S02;1538;1;F;93;105.4;444.7445349;14.6;PCT27
PAL;2017;PA17B;293;GSCT17B0293;PCT27:0:0:3>2053-M;S02;2053;1;F;90;117.8;725.1982558;12.1;PCT27
PAL;2017;PA17B;294;GSCT17B0294;PCT27:0:0:3>1297-M;S02;1297;1;F;90;126.6;487.017907;13.8;PCT27
PAL;2017;PA17B;295;GSCT17B0295;PCT27:0:0:3>2434-M;S02;2434;1;F;90;119.6;578.34;11.4;PCT27
PAL;2017;PA17B;296;GSCT17B0296;PCT27:0:0:3>1621-M;S02;1621;1;F;87;115.6;353.1897326;11.5;PCT27
PAL;2017;PA17B;297;GSCT17B0297;PCT27:0:0:3>1813-M;S02;1813;1;F;87;125.6;866.9123721;15;PCT27
PAL;2017;PA17B;298;GSCT17B0298;PCT27:0:0:3>1398-M;S02;1398;1;F;87;118.8;822.9574186;11.5;PCT27
PAL;2017;PA17B;299;GSCT17B0299;PCT27:0:0:3>1234-M;S02;1234;1;F;90;121.8;587.7954884;14.5;PCT27
PAL;2017;PA17B;300;GSCT17B0300;PCT27:0:0:3>1847-M;S02;1847;1;F;87;119.6;884.4446512;17.7;PCT27
PAL;2017;PA17B;301;GSCT17B0301;PCT27:0:0:3>1125-M;S02;1125;1;G;88;107.8;879.7704186;17.3;TC
PAL;2017;PA17B;302;GSCT17B0302;PCT27:0:0:3>1763-M;S02;1763;1;G;88;109.4;529.3816744;17.2;PCT27
PAL;2017;PA17B;303;GSCT17B0303;PCT27:0:0:3>1671-M;S02;1671;1;G;88;110.8;706.3773488;13;PCT27
PAL;2017;PA17B;304;GSCT17B0304;PCT27:0:0:3>1046-M;S02;1046;1;G;88;106.8;452.2572558;14.2;TC
PAL;2017;PA17B;305;GSCT17B0305;PCT27:0:0:3>1803-M;S02;1803;1;G;76;113.4;703.680814;14.3;PCT27
PAL;2017;PA17B;306;GSCT17B0306;PCT27:0:0:3>2116-M;S02;2116;1;G;84;106.4;685.3540465;11.1;PCT27
PAL;2017;PA17B;307;GSCT17B0307;PCT27:0:0:3>1228-M;S02;1228;1;G;88;109;525.5130814;14.5;TC
PAL;2017;PA17B;308;GSCT17B0308;PCT27:0:0:3>1289-M;S02;1289;1;G;88;114.2;619.3007791;11.9;TC
PAL;2017;PA17B;309;GSCT17B0309;PCT27:0:0:3>1427-M;S02;1427;1;G;88;124.4;416.2476279;13.2;PCT27
PAL;2017;PA17B;310;GSCT17B0310;PCT27:0:0:3>2313-M;S02;2313;1;G;88;131.2;560.628;14.1;PCT27
PAL;2017;PA17B;311;GSCT17B0311;PCT27:0:0:3>1144-M;S02;1144;1;G;87;118.6;444.4061395;13;PCT27
PAL;2017;PA17B;312;GSCT17B0312;PCT27:0:0:3>1190-M;S02;1190;1;G;90;104.2;554.967907;12.2;PCT27
PAL;2017;PA17B;313;GSCT17B0313;L23;LINE;L23;1;G;77;102.2;262.3338372;11;SC
PAL;2017;PA17B;314;GSCT17B0314;PCT27:0:0:3>2007-M;S02;2007;1;G;87;115;480.9604186;11.9;PCT27
PAL;2017;PA17B;315;GSCT17B0315;PCT27:0:0:3>1389-M;S02;1389;1;G;88;138.6;496.4640233;13.1;TC
PAL;2017;PA17B;316;GSCT17B0316;PCT27:0:0:3>1377-M;S02;1377;1;G;88;133.4;490.2064186;12.8;PCT27
PAL;2017;PA17B;317;GSCT17B0317;PCT27:0:0:3>1523-M;S02;1523;1;G;80;129.6;401.9423023;10.6;PCT27
PAL;2017;PA17B;318;GSCT17B0318;PCT27:0:0:3>1618-M;S02;1618;1;G;87;102.2;308.8235465;10;PCT27
PAL;2017;PA17B;319;GSCT17B0319;PCT27:0:0:3>2423-M;S02;2423;1;G;84;124.8;709.9263372;14;PCT27
PAL;2017;PA17B;320;GSCT17B0320;PCT27:0:0:3>2355-M;S02;2355;1;G;88;131.8;705.4854767;12;PCT27
PAL;2017;PA17B;321;GSCT17B0321;PCT27:0:0:3>2087-M;S02;2087;1;G;90;127.6;487.7616279;14.4;PCT27
PAL;2017;PA17B;322;GSCT17B0322;PCT27:0:0:3>2177-M;S02;2177;1;G;87;137.2;612.5643837;10.7;PCT27
PAL;2017;PA17B;323;GSCT17B0323;PCT27:0:0:3>1052-M;S02;1052;1;G;80;107.6;468.1064186;15;PCT27
PAL;2017;PA17B;324;GSCT17B0324;PCT27:0:0:3>2539-M;S02;2539;1;G;87;129.6;665.7565116;13.7;PCT27
PAL;2017;PA17B;325;GSCT17B0325;PCT27:0:0:3>1928-M;S02;1928;1;G;87;126.8;692.9081395;13.6;PCT27
PAL;2017;PA17B;326;GSCT17B0326;PCT27:0:0:3>2478-M;S02;2478;1;G;87;122.8;504.083186;12.3;PCT27
PAL;2017;PA17B;327;GSCT17B0327;PCT27:0:0:3>1273-M;S02;1273;1;G;88;121;648.9104651;13.5;PCT27
PAL;2017;PA17B;328;GSCT17B0328;PCT27:0:0:3>1366-M;S02;1366;1;G;80;115.6;648.3882791;12.6;PCT27
PAL;2017;PA17B;329;GSCT17B0329;PCT27:0:0:3>1728-M;S02;1728;1;G;88;129;683.3024767;13.6;PCT27
PAL;2017;PA17B;330;GSCT17B0330;PCT27:0:0:3>1093-M;S02;1093;1;G;88;140;730.8012209;10.6;PCT27
PAL;2017;PA17B;331;GSCT17B0331;PCT27:0:0:3>2168-M;S02;2168;1;G;87;137.2;683.7823256;12.7;PCT27
PAL;2017;PA17B;332;GSCT17B0332;PCT27:0:0:3>2081-M;S02;2081;1;G;88;133.2;561.2169767;14.2;PCT27
PAL;2017;PA17B;333;GSCT17B0333;PCT27:0:0:3>2330-M;S02;2330;1;G;88;140;909.1546047;12;PCT27
PAL;2017;PA17B;334;GSCT17B0334;PCT27:0:0:3>1324-M;S02;1324;1;G;88;138.6;551.7297907;14.2;PCT27
PAL;2017;PA17B;335;GSCT17B0335;PCT27:0:0:3>2307-M;S02;2307;1;G;90;134.6;615.7860465;12.9;PCT27
PAL;2017;PA17B;336;GSCT17B0336;PCT27:0:0:3>1612-M;S02;1612;1;G;90;123.4;513.8645349;12.6;PCT27
PAL;2017;PA17B;337;GSCT17B0337;PCT27:0:0:3>1658-M;S02;1658;1;G;84;118.2;685.1176977;11.2;PCT27
PAL;2017;PA17B;338;GSCT17B0338;IR64;LINE;IR64;1;G;87;98.6;1068.165326;12;SC
PAL;2017;PA17B;339;GSCT17B0339;PCT27:0:0:3>1174-M;S02;1174;1;G;88;116.8;465.1586512;14.5;PCT27
PAL;2017;PA17B;340;GSCT17B0340;PCT27:0:0:3>1039-M;S02;1039;1;G;88;120.6;429.6890698;16.4;PCT27
PAL;2017;PA17B;341;GSCT17B0341;PCT27:0:0:3>1384-M;S02;1384;1;G;88;133.8;917.7715814;14.5;PCT27
PAL;2017;PA17B;342;GSCT17B0342;PCT27:0:0:3>2099-M;S02;2099;1;G;88;107.8;404.0471512;14.5;PCT27
PAL;2017;PA17B;343;GSCT17B0343;PCT27:0:0:3>1792-M;S02;1792;1;G;87;128;660.2525581;13.1;PCT27
PAL;2017;PA17B;344;GSCT17B0344;PCT27:0:0:3>1481-M;S02;1481;1;G;98;138;729.081;15.3;TC
PAL;2017;PA17B;345;GSCT17B0345;PCT27:0:0:3>1986-M;S02;1986;1;G;90;138.6;451.0834186;16;PCT27
PAL;2017;PA17B;346;GSCT17B0346;PCT27:0:0:3>1923-M;S02;1923;1;G;80;118;621.0009302;15.4;PCT27
PAL;2017;PA17B;347;GSCT17B0347;PCT27:0:0:3>1519-M;S02;1519;1;G;92;137.8;616.9681744;14.6;PCT27
PAL;2017;PA17B;348;GSCT17B0348;PCT27:0:0:3>2485-M;S02;2485;1;G;88;143.8;800.1035233;12.7;PCT27
PAL;2017;PA17B;349;GSCT17B0349;PCT27:0:0:3>1118-M;S02;1118;1;G;90;120.2;587.5142093;20.4;PCT27
PAL;2017;PA17B;350;GSCT17B0350;PCT27:0:0:3>1218-M;S02;1218;1;G;88;120.4;696.6611395;19.3;PCT27
PAL;2017;PA17B;351;GSCT17B0351;PCT27:0:0:3>1365-M;S02;1365;1;H;96;120.6;595.8060465;20.8;PCT27
PAL;2017;PA17B;352;GSCT17B0352;PCT27:0:0:3>1717-M;S02;1717;1;H;102;126.2;540.9220465;18.3;PCT27
PAL;2017;PA17B;353;GSCT17B0353;PCT27:0:0:3>2305-M;S02;2305;1;H;90;122.2;600.4425814;16.5;PCT27
PAL;2017;PA17B;354;GSCT17B0354;PCT27:0:0:3>1321-M;S02;1321;1;H;90;122.6;537.4733023;18.4;PCT27
PAL;2017;PA17B;355;GSCT17B0355;PCT27:0:0:3>2159-M;S02;2159;1;H;88;131.4;505.3161977;14.1;PCT27
PAL;2017;PA17B;356;GSCT17B0356;PCT27:0:0:3>1091-M;S02;1091;1;H;90;132.4;637.285407;15.8;PCT27
PAL;2017;PA17B;357;GSCT17B0357;PCT27:0:0:3>1790-M;S02;1790;1;H;92;120.6;652.8029651;17;PCT27
PAL;2017;PA17B;358;GSCT17B0358;PCT27:0:0:3>1173-M;S02;1173;1;H;90;120.2;558.847093;17.3;PCT27
PAL;2017;PA17B;359;GSCT17B0359;PCT27:0:0:3>2329-M;S02;2329;1;H;88;127.4;598.8790116;17.1;PCT27
PAL;2017;PA17B;360;GSCT17B0360;PCT27:0:0:3>1117-M;S02;1117;1;H;88;122.6;689.3616977;18.9;PCT27
PAL;2017;PA17B;361;GSCT17B0361;PCT27:0:0:3>2484-M;S02;2484;1;H;90;126.2;621.5315349;14.8;PCT27
PAL;2017;PA17B;362;GSCT17B0362;PCT27:0:0:3>1382-M;S02;1382;1;H;90;134.4;620.7087907;13.2;PCT27
PAL;2017;PA17B;363;GSCT17B0363;L23;LINE;L23;1;H;79;106;400.5127907;17.8;SC
PAL;2017;PA17B;364;GSCT17B0364;PCT27:0:0:3>1908-M;S02;1908;1;H;84;124.8;827.5054884;16;PCT27
PAL;2017;PA17B;365;GSCT17B0365;PCT27:0:0:3>2075-M;S02;2075;1;H;84;135.4;629.5365;15.9;PCT27
PAL;2017;PA17B;366;GSCT17B0366;PCT27:0:0:3>1518-M;S02;1518;1;H;90;133;466.0326628;17.5;PCT27
PAL;2017;PA17B;367;GSCT17B0367;PCT27:0:0:3>2098-M;S02;2098;1;H;88;117.6;772.135907;18.2;PCT27
PAL;2017;PA17B;368;GSCT17B0368;PCT27:0:0:3>1217-M;S02;1217;1;H;90;124;561.1772791;15.3;TC
PAL;2017;PA17B;369;GSCT17B0369;PCT27:0:0:3>2474-M;S02;2474;1;H;88;117.6;417.2740465;15;PCT27
PAL;2017;PA17B;370;GSCT17B0370;PCT27:0:0:3>1270-M;S02;1270;1;H;88;120.6;638.6047442;18.6;PCT27
PAL;2017;PA17B;371;GSCT17B0371;PCT27:0:0:3>1460-M;S02;1460;1;H;92;126.8;646.7777674;15.9;PCT27
PAL;2017;PA17B;372;GSCT17B0372;PCT27:0:0:3>1037-M;S02;1037;1;H;90;125;742.0379302;14.4;TC
PAL;2017;PA17B;373;GSCT17B0373;PCT27:0:0:3>1984-M;S02;1984;1;H;90;119.4;514.9185349;15.4;PCT27
PAL;2017;PA17B;374;GSCT17B0374;PCT27:0:0:3>1608-M;S02;1608;1;H;90;135.6;790.0095349;14.8;PCT27
PAL;2017;PA17B;375;GSCT17B0375;PCT27:0:0:3>1654-M;S02;1654;1;H;90;121.2;668.4177907;11;PCT27
PAL;2017;PA17B;376;GSCT17B0376;PCT27:0:0:3>2300-M;S02;2300;1;H;88;117;688.8606279;14.1;PCT27
PAL;2017;PA17B;377;GSCT17B0377;PCT27:0:0:3>2324-M;S02;2324;1;H;88;120.2;622.0992791;13.8;PCT27
PAL;2017;PA17B;378;GSCT17B0378;PCT27:0:0:3>1455-M;S02;1455;1;H;88;115;626.3701163;11;PCT27
PAL;2017;PA17B;379;GSCT17B0379;PCT27:0:0:3>1033-M;S02;1033;1;H;na;136.6;458.894407;13.4;PCT27
PAL;2017;PA17B;380;GSCT17B0380;PCT27:0:0:3>2577-M;S02;2577;1;H;87;138;723.3662558;15.4;PCT27
PAL;2017;PA17B;381;GSCT17B0381;PCT27:0:0:3>1907-M;S02;1907;1;H;88;122;622.3889651;12.9;PCT27
PAL;2017;PA17B;382;GSCT17B0382;PCT27:0:0:3>1171-M;S02;1171;1;H;90;121.4;376.2465349;14.7;PCT27
PAL;2017;PA17B;383;GSCT17B0383;PCT27:0:0:3>1426-M;S02;1426;1;H;90;130.4;464.9640698;13.6;PCT27
PAL;2017;PA17B;384;GSCT17B0384;PCT27:0:0:3>1115-M;S02;1115;1;H;88;135.4;548.0974884;12.9;TC
PAL;2017;PA17B;385;GSCT17B0385;PCT27:0:0:3>1971-M;S02;1971;1;H;90;126.4;568.7834651;15.8;PCT27
PAL;2017;PA17B;386;GSCT17B0386;PCT27:0:0:3>1364-M;S02;1364;1;H;87;120.2;633.7324651;14.3;PCT27
PAL;2017;PA17B;387;GSCT17B0387;PCT27:0:0:3>2465-M;S02;2465;1;H;92;136.2;446.3972093;14.1;PCT27
PAL;2017;PA17B;388;GSCT17B0388;IR64;LINE;IR64;1;H;88;98.8;1622.380395;12.5;SC
PAL;2017;PA17B;389;GSCT17B0389;PCT27:0:0:3>1087-M;S02;1087;1;H;87;124.6;695.6936977;17.6;TC
PAL;2017;PA17B;390;GSCT17B0390;PCT27:0:0:3>1318-M;S02;1318;1;H;87;126;824.1996512;13.6;PCT27
PAL;2017;PA17B;391;GSCT17B0391;PCT27:0:0:3>1517-M;S02;1517;1;H;90;130.6;415.2901395;22;PCT27
PAL;2017;PA17B;392;GSCT17B0392;PCT27:0:0:3>2250-M;S02;2250;1;H;83;120;901.9453605;18.4;PCT27
PAL;2017;PA17B;393;GSCT17B0393;PCT27:0:0:3>2074-M;S02;2074;1;H;84;110;697.6430233;16.8;PCT27
PAL;2017;PA17B;394;GSCT17B0394;PCT27:0:0:3>2096-M;S02;2096;1;H;88;138;734.9127674;15.5;PCT27
PAL;2017;PA17B;395;GSCT17B0395;PCT27:0:0:3>1214-M;S02;1214;1;H;87;127.6;833.2248837;16.2;PCT27
PAL;2017;PA17B;396;GSCT17B0396;PCT27:0:0:3>1789-M;S02;1789;1;H;94;118.4;749.1452558;16.8;PCT27
PAL;2017;PA17B;397;GSCT17B0397;PCT27:0:0:3>1653-M;S02;1653;1;H;87;120.6;526.1170814;20.3;PCT27
PAL;2017;PA17B;398;GSCT17B0398;PCT27:0:0:3>1265-M;S02;1265;1;H;96;138.2;387.8609651;18.6;PCT27
PAL;2017;PA17B;399;GSCT17B0399;PCT27:0:0:3>1715-M;S02;1715;1;H;94;147.4;542.6082791;20.5;PCT27
PAL;2017;PA17B;400;GSCT17B0400;PCT27:0:0:3>1603-M;S02;1603;1;H;90;134.4;691.8889302;19.5;PCT27
PAL;2017;PA17B;401;GSCT17B0401;PCT27:0:0:3>2244-M;S02;2244;2;A;75;120.8;1039.830512;18.4;TC
PAL;2017;PA17B;402;GSCT17B0402;PCT27:0:0:3>1144-M;S02;1144;2;A;90;128;665.0212093;14.8;PCT27
PAL;2017;PA17B;403;GSCT17B0403;PCT27:0:0:3>1321-M;S02;1321;2;A;88;146.2;524.6538837;16;PCT27
PAL;2017;PA17B;404;GSCT17B0404;PCT27:0:0:3>1125-M;S02;1125;2;A;88;139.2;659.0743372;15.1;TC
PAL;2017;PA17B;405;GSCT17B0405;PCT27:0:0:3>2420-M;S02;2420;2;A;80;122.6;516.2927442;13.6;PCT27
PAL;2017;PA17B;406;GSCT17B0406;PCT27:0:0:3>1681-M;S02;1681;2;A;80;123.4;741.4435465;17.4;PCT27
